"","fy","fye","month","plan_name","plan_full_name","state","aal","avg_return","avg_opt_benchmark_return","avg_conservative_benchmark_return","avg_moderate_benchmark_return","avg_aggressive_benchmark_return","avg_standard_pension_benchmark_return","avg_opt_benchmark_excess","avg_conservative_benchmark_excess","avg_moderate_benchmark_excess","avg_aggressive_benchmark_excess","avg_standard_pension_benchmark_excess"
"90",2021,2021-06-30,6,"Louisiana Schools","Louisiana School Employees' Retirement System","Louisiana",2718374,0.072334112199486,0.0744605461206729,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.00212643392118683,0.00510788716570931,0.00101380887901059,-0.00341794174338284,0.00110970472808369
"91",2021,2021-06-30,6,"Nevada Regular Employees","Public Employees' Retirement System of Nevada - Regular Employees Plan","Nevada",52105528,0.0780562041741957,0.0737668817981707,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,0.00428932237602497,0.0108299791404189,0.00673590085372022,0.0023041502313268,0.00683179670279332
"92",2021,2021-12-31,12,"Texas Municipal","Texas Municipal Retirement System","Texas",40081540,0.0748861786720021,0.0535470805340448,0.070034668763016,0.0751552456359836,0.080697575913466,0.0748341523100793,0.0213390981379573,0.00485150990898608,-0.000269066963981546,-0.00581139724146396,5.20263619228079e-05
"93",2021,2021-06-30,6,"Georgia ERS","Employees' Retirement System of Georgia","Georgia",20085696,0.0741609534774899,0.0749419527806967,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.000780999303206853,0.00693472844371312,0.0028406501570144,-0.00159110046537903,0.0029365460060875
"94",2021,2021-12-31,12,"Wyoming Public Employees","State of Wyoming Retirement System","Wyoming",10889858,0.0697787055525079,0.0790934509440564,0.070034668763016,0.0751552456359836,0.080697575913466,0.0748341523100793,-0.00931474539154853,-0.000255963210508137,-0.00537654008347577,-0.0109188703609582,-0.00505544675757141
"95",2021,2021-06-30,6,"Rhode Island Municipal","Rhode Island Municipal Employees' Retirement System","Rhode Island",2197915.3,0.0697939479350853,0.07353380169053,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.00373985375544472,0.00256772290130858,-0.00152635538539014,-0.00595810600778357,-0.00143045953631704
"96",2021,2021-06-30,6,"Alaska Teachers","State of Alaska Teachers' Retirement System","Alaska",7471887,0.0733427591205278,0.074463269517693,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.00112051039716521,0.00611653408675106,0.00202245580005234,-0.00240929482234109,0.00211835164912544
"97",2021,2021-06-30,6,"New Jersey Teachers","Teachers' Pension and Annuity Fund of New Jersey","New Jersey",70520216,0.0710507125156774,0.0744135900904686,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.00336287757479115,0.00382448748190067,-0.000269590804798048,-0.00470134142719147,-0.000173694955724946
"98",2021,2021-06-30,6,"Missouri State Employees","Missouri State Employees' Retirement System","Missouri",15110647,0.072213964830167,0.0711010009676636,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,0.00111296386250337,0.00498773979639022,0.000893661509691501,-0.00353808911270193,0.000989557358764603
"99",2021,2021-06-30,6,"West Virginia PERS","West Virginia Public Employees' Retirement System","West Virginia",7942242,0.08109337022007,0.0752713266011646,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,0.00582204361890537,0.0138671451862933,0.00977306689959456,0.00534131627720114,0.00986896274866766
"100",2021,2021-06-30,6,"South Carolina Police","South Carolina Police Officers Retirement System","South Carolina",8611516,0.062661810556784,0.0727108335476472,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.0100490229908632,-0.00456441447699274,-0.00865849276369146,-0.0130902433860849,-0.00856259691461836
"101",2021,2021-12-31,12,"Utah Noncontributory","Utah Public Employees Noncontributory Retirement System","Utah",33375804,0.0820009281995229,0.0767667259477234,0.070034668763016,0.0751552456359836,0.080697575913466,0.0748341523100793,0.00523420225179949,0.0119662594365069,0.00684568256353923,0.00130335228605682,0.00716677588944359
"102",2021,2021-06-30,6,"Missouri PEERS","Public Education Employee Retirement System of Missouri","Missouri",6560854,0.0744299059202815,0.0746713620967951,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.00024145617651361,0.0072036808865048,0.00310960259980608,-0.00132214802258734,0.00320549844887918
"103",2021,2021-03-31,3,"NY State & Local Police & Fire","New York State and Local Retirement System - Police and Fire Retirement System","New York",36170000,0.0764750793505966,0.0732972317280611,0.0687124438310944,0.0723703675554019,0.0757743506756421,0.0728613522681867,0.00317784762253548,0.00776263551950218,0.00410471179519467,0.000700728674954521,0.00361372708240992
"104",2021,2021-06-30,6,"Oklahoma Municipal Employees","Oklahoma Municipal Employees","Oklahoma",696707.38,0.0696396289424295,0.0770644319875802,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.0074248030451507,0.00241340390865274,-0.00168067437804598,-0.0061124250004394,-0.00158477852897287
"105",2021,2021-06-30,6,"Missouri Local","Missouri Local Government Employees Retirement System","Missouri",9182065,0.0818453630511633,0.0755763775950833,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,0.00626898545608001,0.0146191380173866,0.0105250597306878,0.00609330910829442,0.0106209555797609
"106",2021,2021-12-31,12,"Texas County & District","Texas County & District Retirement System","Texas",43612400,0.0820692951508,0.0769335841365102,0.070034668763016,0.0751552456359836,0.080697575913466,0.0748341523100793,0.00513571101428978,0.012034626387784,0.00691404951481633,0.00137171923733392,0.00723514284072069
"107",2021,2021-06-30,6,"Arizona Public Safety","Arizona Public Safety Personnel Retirement System","Arizona",19400988,0.0580562453123057,0.0763089324347512,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.0182526871224455,-0.00916997972147104,-0.0132640580081698,-0.0176958086305632,-0.0131681621590967
"108",2021,2021-06-30,6,"Arizona State Corrections Officers","Arizona State Corrections Officers Retirement Plan","Arizona",4353669,0.0577428364185377,0.076278915478518,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.0185360790599802,-0.00948338861523901,-0.0135774669019377,-0.0180092175243312,-0.0134815710528646
"109",2021,2021-06-30,6,"Louisiana Municipal Employees","Louisiana Municipal Employees","Louisiana",1512286.3,0.0461257477643442,0.0656815247083429,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.0195557769439987,-0.0211004772694325,-0.0251945555561313,-0.0296263061785247,-0.0250986597070582
"110",2021,2021-06-30,6,"Delaware State Employees","Delaware State Employees' Pension Plan","Delaware",11700492,0.0843561279714424,0.0768954254173806,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,0.00746070255406184,0.0171299029376657,0.013035824650967,0.00860407402857355,0.0131317205000401
"111",2021,2021-06-30,6,"TN Political Subdivisions","Tennessee Political Subdivisions Retirement Plan","Tennessee",12411594,0.0712192253511701,0.0725656306042539,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.00134640525308383,0.00399300031739336,-0.000101077969305363,-0.00453282859169879,-5.18212023226106e-06
"112",2021,2021-06-30,6,"Vermont Municipal Employees","Vermont Municipal Employees","Vermont",1074167.9,0.0695545450380273,0.068689208940022,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,0.00086533609800532,0.00232832000425054,-0.00176575828244818,-0.00619750890484161,-0.00166986243337508
"113",2021,2021-06-30,6,"Washington LEOFF Plan 2","Washington Law Enforcement Officers and Firefighters Plan 2","Washington",15819000,0.0830103426287816,0.0737180502121235,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,0.00929229241665808,0.0157841175950049,0.0116900393083061,0.00725828868591272,0.0117859351573792
"114",2021,2021-06-30,6,"Washington Teachers Plan 2/3","Washington Teachers Plan 2/3","Washington",21312000,0.0830103426287816,0.0737180502121235,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,0.00929229241665808,0.0157841175950049,0.0116900393083061,0.00725828868591272,0.0117859351573792
"115",2021,2021-08-31,8,"Texas LECOS","Texas Law Enforcement and Custodial Officer Supplemental Retirement Fund","Texas",1650353,0.0738231316180942,0.0751606281220656,0.0668608222975227,0.0721183131070267,0.0781472760845376,0.072107653245844,-0.00133749650397141,0.00696230932057151,0.00170481851106752,-0.00432414446644347,0.00171547837225017
"116",2021,2021-06-30,6,"Oklahoma Police","Oklahoma Police Pension and Retirement System","Oklahoma",2810243,0.0681342754280223,0.0727661538017914,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,-0.0046318783737691,0.000908050394245574,-0.00318602789245315,-0.00761777851484657,-0.00309013204338004
"117",2021,2021-06-30,6,"Oklahoma Fire","Oklahoma Firefighters Pension and Retirement System","Oklahoma",4179376.8,0.0778454799823205,0.0771417621353483,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,0.000703717846972207,0.0106192549485438,0.00652517666184504,0.00209342603945162,0.00662107251091815
"118",2021,2021-06-30,6,"Iowa Municipal Fire and Police","Municipal Fire and Police Retirement System of Iowa","Iowa",3518184.5,0.0777965444271389,0.0733086311394542,0.0672262250337767,0.0713203033204755,0.0757520539428689,0.0712244074714024,0.00448791328768472,0.0105703193933622,0.00647624110666345,0.00204449048427002,0.00657213695573655
